saving only one halfx,y
-1.041967869166126448e+01,-1.447209572544119105e+01
-1.040502947848758630e+01,-1.468649714359587044e+01
-1.039846878050219203e+01,-1.478386114259787654e+01
-1.039062064952340059e+01,-1.490089856175056049e+01
-1.037645425745231265e+01,-1.511529997990524521e+01
-1.036251071114299371e+01,-1.532970139805992638e+01
-1.034879760111912717e+01,-1.554410281621461465e+01
-1.033532249023638805e+01,-1.575850423436929404e+01
-1.032209291694332087e+01,-1.597290565252398231e+01
-1.030911639862267393e+01,-1.618730707067866348e+01
-1.029640043501399838e+01,-1.640170848883334997e+01
-1.028395251171823332e+01,-1.661610990698802937e+01
-1.027178010378536221e+01,-1.683051132514271941e+01
-1.025989067938625610e+01,-1.704491274329739880e+01
-1.024829170357021191e+01,-1.725931416145208530e+01
-1.023699064210960330e+01,-1.747371557960677180e+01
-1.022599496543354114e+01,-1.768811699776145474e+01
-1.021531215265248882e+01,-1.790251841591614124e+01
-1.020494969567594445e+01,-1.811691983407082063e+01
-1.019491510342573548e+01,-1.833132125222551068e+01
-1.018521590614738770e+01,-1.854572267038019007e+01
-1.018406736234749665e+01,-1.857203630507941483e+01
-1.017589821451684173e+01,-1.876012408853487656e+01
-1.016693539790231426e+01,-1.897452550668955595e+01
-1.015832964849195541e+01,-1.918892692484424600e+01
-1.015008855257685561e+01,-1.940332834299892539e+01
-1.014221973959406853e+01,-1.961772976115361189e+01
-1.013473088708402869e+01,-1.983213117930829483e+01
-1.012762972576979692e+01,-2.004653259746298133e+01
-1.012092404476288365e+01,-2.026093401561766782e+01
-1.011462169690053692e+01,-2.047533543377234722e+01
-1.010873060421988257e+01,-2.068973685192703726e+01
-1.010325876357447861e+01,-2.090413827008171666e+01
-1.009821425239932857e+01,-2.111853968823640315e+01
-1.009360523463062265e+01,-2.133294110639108609e+01
-1.008943996678705801e+01,-2.154734252454577259e+01
-1.008572680421977097e+01,-2.176174394270045198e+01
-1.008247420753849610e+01,-2.197614536085513848e+01
-1.007969074922197805e+01,-2.219054677900982142e+01
-1.007738512042101142e+01,-2.240494819716450792e+01
-1.007556613796319844e+01,-2.261934961531919441e+01
-1.007424275156880888e+01,-2.283375103347387736e+01
-1.007342405128777507e+01,-2.304815245162856385e+01
-1.007311927516844818e+01,-2.326255386978324324e+01
-1.007333781716926779e+01,-2.347695528793792974e+01
-1.007408923532517342e+01,-2.369135670609261624e+01
-1.007538326018133645e+01,-2.390575812424729918e+01
-1.007722980350729891e+01,-2.412015954240198212e+01
-1.007963896730560194e+01,-2.433456096055666862e+01
-1.008262105312961232e+01,-2.454896237871135156e+01
-1.008618657172613986e+01,-2.476336379686603451e+01
-1.009034625301937638e+01,-2.497776521502071745e+01
-1.009511105645361617e+01,-2.519216663317540394e+01
-1.010049218171318586e+01,-2.540656805133008689e+01
-1.010650107983909329e+01,-2.562096946948476983e+01
-1.011314946476309906e+01,-2.583537088763945277e+01
-1.012044932528108454e+01,-2.604977230579413927e+01
-1.012841293748879501e+01,-2.626417372394882577e+01
-1.013705287770459051e+01,-2.647857514210351226e+01
-1.014638203590506293e+01,-2.669297656025819521e+01
-1.015641362970120198e+01,-2.690737797841287815e+01
-1.016716121888409674e+01,-2.712177939656756109e+01
-1.017863872057135310e+01,-2.733618081472224759e+01
-1.018406736234749665e+01,-2.743149835377549195e+01
-1.019090172496869151e+01,-2.755058223287693053e+01
-1.020396184316990862e+01,-2.776498365103161348e+01
-1.021780148399871990e+01,-2.797938506918629642e+01
-1.023243632038657758e+01,-2.819378648734098292e+01
-1.024788247249063033e+01,-2.840818790549566586e+01
-1.026415652736622164e+01,-2.862258932365035236e+01
-1.028127555952515948e+01,-2.883699074180503530e+01
-1.029925715243047080e+01,-2.905139215995972179e+01
-1.031811942098154411e+01,-2.926579357811440119e+01
-1.033788103504716460e+01,-2.948019499626908768e+01
-1.035856124410760160e+01,-2.969459641442377773e+01
-1.038017990307104199e+01,-2.990899783257845712e+01
-1.039846878050219203e+01,-3.008275363205260788e+01
-1.040278581840943772e+01,-3.012339925073314006e+01
-1.042649989324102222e+01,-3.033780066888782656e+01
-1.045122397851778295e+01,-3.055220208704250950e+01
-1.047698086463462452e+01,-3.076660350519719245e+01
-1.050379410338802977e+01,-3.098100492335187539e+01
-1.053168804277152937e+01,-3.119540634150656899e+01
-1.056068786356028610e+01,-3.140980775966124838e+01
-1.059081961779671666e+01,-3.162420917781592777e+01
-1.061287019865687142e+01,-3.177543784915186365e+01
-1.062217503828715870e+01,-3.183861059597061782e+01
-1.065488139444107496e+01,-3.205301201412530077e+01
-1.068881398902792945e+01,-3.226741343227998726e+01
-1.072400308932799895e+01,-3.248181485043466665e+01
-1.076048006919033639e+01,-3.269621626858935315e+01
-1.079827746223500640e+01,-3.291061768674403964e+01
-1.082727161681155259e+01,-3.306954772449560664e+01
-1.083750380705265037e+01,-3.312501910489871904e+01
-1.087834454249964722e+01,-3.333942052305339843e+01
-1.092062377505661708e+01,-3.355382194120808492e+01
-1.096437965515726631e+01,-3.376822335936277852e+01
-1.100965182136745035e+01,-3.398262477751745791e+01
-1.104167303496623376e+01,-3.412942450878744438e+01
-1.105659541339260343e+01,-3.419702619567214441e+01
-1.110539987759324809e+01,-3.441142761382683091e+01
-1.115586481164469923e+01,-3.462582903198151030e+01
-1.120803707799047899e+01,-3.484023045013618969e+01
-1.125607445312092736e+01,-3.503130899932451570e+01
-1.126201261586133207e+01,-3.505463186829087618e+01
-1.131819582580295425e+01,-3.526903328644556979e+01
-1.137625718041135414e+01,-3.548343470460024918e+01
-1.143625246779730276e+01,-3.569783612275492857e+01
-1.147047587127560853e+01,-3.581648319970786076e+01
-1.149847087556780778e+01,-3.591223754090961506e+01
-1.156304663395148680e+01,-3.612663895906430156e+01
-1.162976006692042397e+01,-3.634104037721898095e+01
-1.168487728943028792e+01,-3.651270016503600147e+01
-1.169879697795885676e+01,-3.655544179537366745e+01
-1.177060533508940843e+01,-3.676984321352836105e+01
-1.184478580190486774e+01,-3.698424463168304044e+01
-1.189927870758496908e+01,-3.713697494108198782e+01
-1.192161308321027313e+01,-3.719864604983771983e+01
-1.200148218231469066e+01,-3.741304746799240633e+01
-1.208399434240489256e+01,-3.762744888614709282e+01
-1.211368012573966269e+01,-3.770242856648262375e+01
-1.216975204759087781e+01,-3.784185030430177221e+01
-1.225864085900566991e+01,-3.805625172245645160e+01
-1.232808154389434385e+01,-3.821861960472249820e+01
-1.235070066117036980e+01,-3.827065314061114520e+01
-1.244651649716212916e+01,-3.848505455876583170e+01
-1.254248296204902502e+01,-3.869288175086262527e+01
-1.254557054283621831e+01,-3.869945597692051109e+01
-1.264892750875772442e+01,-3.891385739507519759e+01
-1.275577228735770241e+01,-3.912825881322987698e+01
-1.275688438020371862e+01,-3.913043382594135267e+01
-1.286734592818742051e+01,-3.934266023138456347e+01
-1.297128579835839979e+01,-3.953594489902376807e+01
-1.298285107961183371e+01,-3.955706164953924286e+01
-1.310343388938369991e+01,-3.977146306769393647e+01
-1.318568721651307918e+01,-3.991324406596552876e+01
-1.322862597973005627e+01,-3.998586448584862296e+01
-1.335907211504059866e+01,-4.020026590400330235e+01
-1.340008863466776035e+01,-4.026580570549115379e+01
-1.349510865533489579e+01,-4.041466732215798174e+01
-1.361449005282245395e+01,-4.059608048627654853e+01
-1.363664345362208508e+01,-4.062906874031266824e+01
-1.378459657378679815e+01,-4.084347015846736184e+01
-1.382889147097713511e+01,-4.090586431609740714e+01
-1.393910455228789225e+01,-4.105787157662203413e+01
-1.393910455228789225e+01,-4.127227299477672773e+01
-1.404329288913181628e+01,-4.135107600891411295e+01
-1.422766379596648534e+01,-4.148667441293140712e+01
-1.425769430728649745e+01,-4.150850188690689890e+01
-1.447209572544119105e+01,-4.166041951632315232e+01
-1.453105876317760270e+01,-4.170107583108609361e+01
-1.468649714359587044e+01,-4.180705605971520100e+01
-1.485027406090962465e+01,-4.191547724924077301e+01
-1.490089856175055161e+01,-4.194862520244892323e+01
-1.511529997990524521e+01,-4.208532809570683497e+01
-1.518714677166604332e+01,-4.212987866739545950e+01
-1.532970139805992815e+01,-4.221735421982867109e+01
-1.554308024377528952e+01,-4.234428008555014600e+01
-1.554410281621460754e+01,-4.234488217565684920e+01
-1.575850423436928693e+01,-4.246808041071836470e+01
-1.592132226599886380e+01,-4.255868150370482539e+01
-1.597290565252398231e+01,-4.258710788633935351e+01
-1.618730707067866348e+01,-4.270211469114147462e+01
-1.632376959134771255e+01,-4.277308292185951188e+01
-1.640170848883334287e+01,-4.281324260579762608e+01
-1.661610990698802226e+01,-4.292062562341930487e+01
-1.675382268909906358e+01,-4.298748434001419838e+01
-1.683051132514271941e+01,-4.302439042950097559e+01
-1.704491274329739880e+01,-4.312465684494948448e+01
-1.721553253062715783e+01,-4.320188575816888488e+01
-1.725931416145207820e+01,-4.322153823537462358e+01
-1.747371557960675759e+01,-4.331514188950258415e+01
-1.768811699776145474e+01,-4.340556936929503706e+01
-1.771424731269817343e+01,-4.341628717632356427e+01
-1.790251841591613413e+01,-4.349291683410648801e+01
-1.811691983407081352e+01,-4.357727534098954436e+01
-1.825715631991730703e+01,-4.363068859447825076e+01
-1.833132125222551068e+01,-4.365873112305807524e+01
-1.854572267038019007e+01,-4.373736584763858559e+01
-2.497776521502071390e+01,-4.127439606302477415e+01
-2.519216663317539684e+01,-4.129432952980839389e+01
-2.540656805133009044e+01,-4.131185080620057448e+01
-2.562096946948476983e+01,-4.132696003579803801e+01
-2.583537088763945277e+01,-4.133965490680030541e+01
-2.604977230579413572e+01,-4.134993062867103220e+01
-2.626417372394882577e+01,-4.135777990226857526e+01
-2.647857514210350516e+01,-4.136319288325817212e+01
-2.669297656025818810e+01,-4.136615713858324028e+01
-2.690737797841286749e+01,-4.136665759573664758e+01
-2.712177939656756109e+01,-4.136467648453378843e+01
-2.733618081472224404e+01,-4.136019327104745003e+01
-2.755058223287692343e+01,-4.135318458331974512e+01
-2.776498365103161703e+01,-4.134362412841823442e+01
-2.797938506918629997e+01,-4.133148260035114419e+01
-2.819378648734097936e+01,-4.131672757829993259e+01
-2.840818790549565520e+01,-4.129932341456581923e+01
-2.862258932365035236e+01,-4.127923111155963909e+01
-2.868803152047438232e+01,-4.127227299477672773e+01
-2.868803152047438232e+01,-4.105787157662203413e+01
-2.883699074180503530e+01,-4.103234470035536674e+01
-2.905139215995971469e+01,-4.099134704437237531e+01
-2.926579357811439408e+01,-4.094607178633167877e+01
-2.948019499626908768e+01,-4.089648090375000322e+01
-2.969086843348945592e+01,-4.084347015846735474e+01
-2.969459641442377063e+01,-4.084252278340720466e+01
-2.990899783257845002e+01,-4.078356631264266952e+01
-3.012339925073314362e+01,-4.072012906387146103e+01
-3.033780066888783011e+01,-4.065215950184830973e+01
-3.040602505092710572e+01,-4.062906874031266824e+01
-3.055220208704250595e+01,-4.057910862323831225e+01
-3.076660350519718534e+01,-4.050115338725358072e+01
-3.098100492335188250e+01,-4.041846594258642966e+01
-3.099031530989463690e+01,-4.041466732215797464e+01
-3.119540634150656189e+01,-4.033018199344573418e+01
-3.140980775966124128e+01,-4.023697628743494903e+01
-3.149000037956110987e+01,-4.020026590400330235e+01
-3.162420917781592067e+01,-4.013824538500234240e+01
-3.183861059597061782e+01,-4.003412350029594791e+01
-3.193334004690333927e+01,-3.998586448584862296e+01
-3.205301201412529366e+01,-3.992433317069445309e+01
-3.226741343227998016e+01,-3.980889046063860803e+01
-3.233389430621229366e+01,-3.977146306769393647e+01
-3.248181485043465955e+01,-3.968743415921242246e+01
-3.269621626858934604e+01,-3.956026262235585023e+01
-3.270139267152634943e+01,-3.955706164953924286e+01
-3.291061768674403254e+01,-3.942654734802901828e+01
-3.303974792488442347e+01,-3.934266023138456347e+01
-3.312501910489871193e+01,-3.928679259922868283e+01
-3.333942052305340553e+01,-3.914069426902923965e+01
-3.335698738538457775e+01,-3.912825881322988408e+01
-3.355382194120808492e+01,-3.898777738198739939e+01
-3.365361954931260158e+01,-3.891385739507519759e+01
-3.376822335936277142e+01,-3.882829653069541820e+01
-3.393468670551735755e+01,-3.869945597692051109e+01
-3.398262477751745081e+01,-3.866206842594360893e+01
-3.419702619567213731e+01,-3.848889301137108276e+01
-3.420161889238917752e+01,-3.848505455876583170e+01
-3.441142761382682380e+01,-3.830843060608243889e+01
-3.445483424966649011e+01,-3.827065314061114520e+01
-3.462582903198150319e+01,-3.812080221321865992e+01
-3.469714016400941858e+01,-3.805625172245645160e+01
-3.484023045013618258e+01,-3.792587247590349619e+01
-3.492958119116597970e+01,-3.784185030430177221e+01
-3.505463186829087618e+01,-3.772352213076877092e+01
-3.515309089758096661e+01,-3.762744888614709282e+01
-3.526903328644555558e+01,-3.751364948612545902e+01
-3.536850561942677018e+01,-3.741304746799240633e+01
-3.548343470460024207e+01,-3.729617184963981913e+01
-3.557657626366305692e+01,-3.719864604983771983e+01
-3.569783612275493567e+01,-3.707102688600942741e+01
-3.577797846592497422e+01,-3.698424463168304044e+01
-3.591223754090961506e+01,-3.683817388465751463e+01
-3.597332136372425992e+01,-3.676984321352836105e+01
-3.612663895906429445e+01,-3.659759491733834835e+01
-3.616315519819557522e+01,-3.655544179537366745e+01
-3.634104037721897384e+01,-3.634929586580425820e+01
-3.634797792107217873e+01,-3.634104037721898095e+01
-3.652749577069408105e+01,-3.612663895906430156e+01
-3.655544179537366745e+01,-3.609315335860323160e+01
-3.670259183546278337e+01,-3.591223754090961506e+01
-3.676984321352835394e+01,-3.582932436016936606e+01
-3.687384616804678927e+01,-3.569783612275492857e+01
-3.698424463168303333e+01,-3.555793722677518787e+01
-3.704161022639377165e+01,-3.548343470460024918e+01
-3.719864604983771272e+01,-3.527910643866721330e+01
-3.720620410289198077e+01,-3.526903328644556979e+01
-3.736676166595155024e+01,-3.505463186829087618e+01
-3.741304746799240633e+01,-3.499274739557939284e+01
-3.752448841412876845e+01,-3.484023045013618969e+01
-3.762744888614708572e+01,-3.469922485482756258e+01
-3.767983222646570596e+01,-3.462582903198151030e+01
-3.783280216580866551e+01,-3.441142761382683091e+01
-3.784185030430176511e+01,-3.439873644767456540e+01
-3.798250137149677386e+01,-3.419702619567214441e+01
-3.805625172245645871e+01,-3.409131647955355504e+01
-3.813045383076625683e+01,-3.398262477751745791e+01
-3.827065314061114520e+01,-3.377747057095321992e+01
-3.827683976940930677e+01,-3.376822335936277852e+01
-3.842031327400999174e+01,-3.355382194120808492e+01
-3.848505455876582459e+01,-3.345723306835236599e+01
-3.856240667914086373e+01,-3.333942052305339843e+01
-3.869945597692050399e+01,-3.313115344654966066e+01
-3.870341188363725848e+01,-3.312501910489872614e+01
-3.884181911098076512e+01,-3.291061768674403964e+01
-3.891385739507519048e+01,-3.279934642368348108e+01
-3.897932460717740355e+01,-3.269621626858935315e+01
-3.911585382341237960e+01,-3.248181485043466665e+01
-3.912825881322987698e+01,-3.246237288883148153e+01
-3.925029481540980214e+01,-3.226741343227998726e+01
-3.934266023138455637e+01,-3.212046690804029225e+01
-3.938427339339413891e+01,-3.205301201412530077e+01
-3.951699504703040589e+01,-3.183861059597061782e+01
-3.955706164953924286e+01,-3.177411960816437642e+01
-3.964851533449739662e+01,-3.162420917781592777e+01
-3.977146306769393647e+01,-3.142374199498767240e+01
-3.977985799614691587e+01,-3.140980775966124838e+01
-3.990944653310283741e+01,-3.119540634150656189e+01
-3.998586448584861586e+01,-3.106969272515176783e+01
-4.003884821148119499e+01,-3.098100492335187539e+01
-4.016761122001648943e+01,-3.076660350519719245e+01
-4.020026590400329525e+01,-3.071248694801676038e+01
-4.029536519675161799e+01,-3.055220208704250595e+01
-4.041466732215798885e+01,-3.035253710771729985e+01
-4.042338506791435293e+01,-3.033780066888782656e+01
-4.055055772049936991e+01,-3.012339925073314362e+01
-4.062906874031267535e+01,-2.999164885453648566e+01
-4.067772525642664050e+01,-2.990899783257845712e+01
-4.080417458190618873e+01,-2.969459641442377773e+01
-4.084347015846734763e+01,-2.962808865677989445e+01
-4.092960210143561994e+01,-2.948019499626908768e+01
-4.105446674532435480e+01,-2.926579357811440474e+01
-4.105787157662203413e+01,-2.925994583677451999e+01
-4.117729567618826536e+01,-2.905139215995972179e+01
-4.127227299477672062e+01,-2.888510365641290534e+01
-4.129928080352586761e+01,-2.883699074180503885e+01
-4.141916606914511334e+01,-2.862258932365035236e+01
-4.148667441293140712e+01,-2.850128470147075888e+01
-4.153748186268143883e+01,-2.840818790549566586e+01
-4.165372251203039156e+01,-2.819378648734098292e+01
-4.170107583108608651e+01,-2.810587631432667166e+01
-4.176774956067441025e+01,-2.797938506918629997e+01
-4.187968214886119256e+01,-2.776498365103161703e+01
-4.191547724924076590e+01,-2.769585892186270115e+01
-4.198894203322474539e+01,-2.755058223287693053e+01
-4.209601387369067993e+01,-2.733618081472224759e+01
-4.212987866739545950e+01,-2.726768163111085030e+01
-4.220018237541975026e+01,-2.712177939656756109e+01
-4.230196452774673332e+01,-2.690737797841287815e+01
-4.234428008555013889e+01,-2.681709157131431098e+01
-4.240198418978300055e+01,-2.669297656025819521e+01
-4.250027786186429068e+01,-2.647857514210350871e+01
-4.255868150370482539e+01,-2.634935909092892459e+01
-4.259688105700877259e+01,-2.626417372394882577e+01
-4.269182833164503421e+01,-2.604977230579413927e+01
-4.277308292185951899e+01,-2.586328863477315920e+01
-4.278515331522869047e+01,-2.583537088763945633e+01
-4.287688873879196905e+01,-2.562096946948476983e+01
-4.296706646246896355e+01,-2.540656805133008689e+01
-4.298748434001419838e+01,-2.535747340513567494e+01
-4.305571750203733217e+01,-2.519216663317540394e+01
-4.314287205451531548e+01,-2.497776521502071745e+01
-4.320188575816887777e+01,-2.483044528980560983e+01
-4.322855952285135572e+01,-2.476336379686603451e+01
-4.331280853974195821e+01,-2.454896237871135156e+01
-4.339564699061173769e+01,-2.433456096055666862e+01
-4.341628717632355716e+01,-2.428052377362415726e+01
-4.347710203578844812e+01,-2.412015954240198212e+01
-4.355720013190403250e+01,-2.390575812424729918e+01
-4.363068859447825076e+01,-2.370581923190327345e+01
-4.363596705255147867e+01,-2.369135670609261979e+01
-4.371342790822630064e+01,-2.347695528793792974e+01
-4.378960716557963195e+01,-2.326255386978324324e+01
-4.384509001263293015e+01,-2.310406193178779333e+01
-4.386452866600951239e+01,-2.304815245162856385e+01
-4.393821564361503818e+01,-2.283375103347387736e+01
-4.401069074253763347e+01,-2.261934961531919441e+01
-4.405949143078761665e+01,-2.247288193154197700e+01
-4.408197603371248618e+01,-2.240494819716450792e+01
-4.415209303105183380e+01,-2.219054677900982142e+01
-4.422106270708167131e+01,-2.197614536085513848e+01
-4.427389284894229604e+01,-2.180942654863821062e+01
-4.428890550805174797e+01,-2.176174394270045198e+01
-4.435564136853839301e+01,-2.154734252454577259e+01
-4.442128972555869382e+01,-2.133294110639108609e+01
-4.448586953221392548e+01,-2.111853968823640315e+01
-4.448829426709698964e+01,-2.111040523230719756e+01
-4.454939927087921347e+01,-2.090413827008171666e+01
-4.461189696595587151e+01,-2.068973685192703726e+01
-4.467338019620203937e+01,-2.047533543377234722e+01
-4.470269568525166903e+01,-2.037174369921235595e+01
-4.473386610665679797e+01,-2.026093401561766782e+01
-4.479337142017213580e+01,-2.004653259746298133e+01
-4.485191244856659409e+01,-1.983213117930829483e+01
-4.490950510341407664e+01,-1.961772976115361189e+01
-4.491709710340634842e+01,-1.958914446511582241e+01
-4.496616490648031572e+01,-1.940332834299892539e+01
-4.502190699981943567e+01,-1.918892692484424600e+01
-4.507674615554238784e+01,-1.897452550668955595e+01
-4.513069678526836270e+01,-1.876012408853487656e+01
-4.513149852156104203e+01,-1.875690301818776007e+01
-4.518377294927025645e+01,-1.854572267038019007e+01
-4.523598836532432443e+01,-1.833132125222551068e+01
-4.528735641727426042e+01,-1.811691983407082063e+01
-4.533789016331913047e+01,-1.790251841591614124e+01
-4.534589993971572142e+01,-1.786812612266506406e+01
-4.538760234403439853e+01,-1.768811699776145474e+01
-4.543650539013495404e+01,-1.747371557960677180e+01
-4.548461142998853290e+01,-1.725931416145208530e+01
-4.553193229688778132e+01,-1.704491274329739880e+01
-4.556030135787040791e+01,-1.691449955365551006e+01
-4.557847953608872160e+01,-1.683051132514271941e+01
-4.562426441162315882e+01,-1.661610990698802937e+01
-4.566929791289231844e+01,-1.640170848883334997e+01
-4.571359076104861430e+01,-1.618730707067866348e+01
-4.575715341517206980e+01,-1.597290565252398231e+01
-4.577470277602508730e+01,-1.588532848100599537e+01
-4.579999607824816366e+01,-1.575850423436929404e+01
-4.584212870295275621e+01,-1.554410281621461642e+01
-4.588356099725046988e+01,-1.532970139805992638e+01
-4.592430242981184563e+01,-1.511529997990524521e+01
-4.596436223525500253e+01,-1.490089856175055871e+01
-4.598910419417978090e+01,-1.476644179927392742e+01
-4.600374941921669603e+01,-1.468649714359587044e+01
-4.604247276325810390e+01,-1.447209572544119283e+01
-4.608054082961012199e+01,-1.425769430728650278e+01
-4.611796196576249685e+01,-1.404329288913182339e+01
-4.615474430890159141e+01,-1.382889147097713511e+01
-4.619089579020086944e+01,-1.361449005282245395e+01
-4.620350561233446030e+01,-1.353859745217925159e+01
-4.622642413896817715e+01,-1.340008863466776923e+01
-4.626133688665379395e+01,-1.318568721651308628e+01
-4.629564137072289043e+01,-1.297128579835839979e+01
-4.632934473839618761e+01,-1.275688438020371862e+01
-4.636245395026205074e+01,-1.254248296204903212e+01
-4.639497578376339249e+01,-1.232808154389434385e+01
-4.641790703048913969e+01,-1.217432348660757135e+01
-4.642691683656263990e+01,-1.211368012573966269e+01
-4.645828352978754339e+01,-1.189927870758497619e+01
-4.648908211116098244e+01,-1.168487728943029502e+01
-4.651931865801728350e+01,-1.147047587127560853e+01
-4.654899908020782817e+01,-1.125607445312092736e+01
-4.657812912289837470e+01,-1.104167303496624086e+01
-4.660671436926050859e+01,-1.082727161681155970e+01
-4.663230844864381197e+01,-1.063167223551638330e+01
-4.663476024305949608e+01,-1.061287019865687142e+01
-4.666227201114060819e+01,-1.039846878050219203e+01
-4.668925478581611088e+01,-1.018406736234750376e+01
-4.671571352715471193e+01,-9.969665944192824369e+00
-4.674165304517533315e+01,-9.755264526038136097e+00
-4.676707800194697739e+01,-9.540863107883449601e+00
-4.679199291359633150e+01,-9.326461689728768434e+00
-4.681640215222441981e+01,-9.112060271574080161e+00
-4.684030994773409162e+01,-8.897658853419400771e+00
-4.684670986679851268e+01,-8.839171730039188546e+00
-4.686372038956930197e+01,-8.683257435264712498e+00
-4.688663742836769899e+01,-8.468856017110033108e+00
-4.690906487752749854e+01,-8.254454598955344835e+00
-4.693100641468971901e+01,-8.040053180800663668e+00
-4.695246558313685625e+01,-7.825651762645977172e+00
-4.697344579310865242e+01,-7.611250344491296893e+00
-4.699395032303585396e+01,-7.396848926336609509e+00
-4.701398232069276162e+01,-7.182447508181921236e+00
-4.703354480426879292e+01,-6.968046090027240957e+00
-4.705264066336009421e+01,-6.753644671872553573e+00
-4.706111128495319917e+01,-6.656300173176039614e+00
-4.707127265988106046e+01,-6.539243253717873294e+00
-4.708944342889655132e+01,-6.324841835563185910e+00
-4.710715547937469694e+01,-6.110440417408505631e+00
-4.712441119486069141e+01,-5.896038999253818247e+00
-4.714121283407141760e+01,-5.681637581099137080e+00
-4.715756253141108090e+01,-5.467236162944449696e+00
-4.717346229740746111e+01,-5.252834744789769417e+00
-4.718891401906872574e+01,-5.038433326635082032e+00
-4.720391946016056295e+01,-4.824031908480394648e+00
-4.721848026140290955e+01,-4.609630490325714369e+00
-4.723259794058603234e+01,-4.395229072171026985e+00
-4.724627389260527366e+01,-4.180827654016345818e+00
-4.725950938941358714e+01,-3.966426235861658434e+00
-4.727230557989123128e+01,-3.752024817706978155e+00
-4.727551270310787856e+01,-3.696451239766578301e+00
-4.728466348963154076e+01,-3.537623399552290770e+00
-4.729658402064179512e+01,-3.323221981397610048e+00
-4.730806795095791983e+01,-3.108820563242922663e+00
-4.731911593417187589e+01,-2.894419145088242384e+00
-4.732972849887018185e+01,-2.680017726933555000e+00
-4.733990604798206903e+01,-2.465616308778874277e+00
-4.734964885803564982e+01,-2.251214890624186893e+00
-4.735895707832025892e+01,-2.036813472469499509e+00
-4.736783072995294219e+01,-1.822412054314819230e+00
-4.737626970484718214e+01,-1.608010636160131401e+00
-4.738427376458140117e+01,-1.393609218005451122e+00
-4.739184253916495493e+01,-1.179207799850763516e+00
-4.739897552569900085e+01,-9.648063816960830152e-01
-4.740567208692962708e+01,-7.504049635413956310e-01
-4.741193144969001594e+01,-5.360035453867151300e-01
-4.741775270322887081e+01,-3.216021272320276903e-01
-4.742313479742155380e+01,-1.072007090773471893e-01
-4.742807664917327060e+01,1.072007090773402505e-01
-4.743257951968502795e+01,3.216021272320276903e-01
-4.743664699866802437e+01,5.360035453867082467e-01
-4.744028261790978718e+01,7.504049635413956310e-01
-4.744348974657415852e+01,9.648063816960761319e-01
-4.744627159478623213e+01,1.179207799850763516e+00
-4.744863121705043341e+01,1.393609218005444017e+00
-4.745057151550795993e+01,1.608010636160131401e+00
-4.745209524303943027e+01,1.822412054314812124e+00
-4.745320500621847515e+01,2.036813472469499509e+00
-4.745390326812130155e+01,2.251214890624179787e+00
-4.745419235099741684e+01,2.465616308778867172e+00
-4.745407443880622367e+01,2.680017726933555000e+00
-4.745355157962373482e+01,2.894419145088235279e+00
-4.745262568792399804e+01,3.108820563242922663e+00
-4.745129854673881908e+01,3.323221981397603386e+00
-4.744957180969986865e+01,3.537623399552290770e+00
-4.744744700296651985e+01,3.752024817706971049e+00
-4.744492552704287647e+01,3.966426235861658434e+00
-4.744200865848706883e+01,4.180827654016338712e+00
-4.743869755151590084e+01,4.395229072171026985e+00
-4.743499323950750579e+01,4.609630490325707264e+00
-4.743089663640467535e+01,4.824031908480394648e+00
-4.742640853802144818e+01,5.038433326635074927e+00
-4.742152962325513244e+01,5.252834744789762311e+00
-4.741626045520580135e+01,5.467236162944449696e+00
-4.741060148220562098e+01,5.681637581099129974e+00
-4.740455303875955195e+01,5.896038999253818247e+00
-4.739811534639929391e+01,6.110440417408498526e+00
-4.739128851445204305e+01,6.324841835563185910e+00
-4.738407254072560448e+01,6.539243253717866189e+00
-4.737646731211110307e+01,6.753644671872553573e+00
-4.736847260510468516e+01,6.968046090027233852e+00
-4.736008808624905697e+01,7.182447508181921236e+00
-4.735131331249627351e+01,7.396848926336602403e+00
-4.734214773149222566e+01,7.611250344491289788e+00
-4.733259068178399787e+01,7.825651762645970067e+00
-4.732264139295055827e+01,8.040053180800663668e+00
-4.731229898565737102e+01,8.254454598955344835e+00
-4.730156247163549921e+01,8.468856017110026002e+00
-4.729043075358564607e+01,8.683257435264705393e+00
-4.727890262500708474e+01,8.897658853419400771e+00
-4.727551270310787856e+01,8.958671737302166704e+00
-4.726697676995208752e+01,9.112060271574080161e+00
-4.725465176270562750e+01,9.326461689728761328e+00
-4.724192606739047307e+01,9.540863107883442495e+00
-4.722879803749759020e+01,9.755264526038136097e+00
-4.721526591534153994e+01,9.969665944192817264e+00
-4.720132783144072164e+01,1.018406736234749665e+01
-4.718698180382198615e+01,1.039846878050219203e+01
-4.717222573724903611e+01,1.061287019865687142e+01
-4.715705742237434350e+01,1.082727161681155259e+01
-4.714147453481349004e+01,1.104167303496623376e+01
-4.712547463414153981e+01,1.125607445312092736e+01
-4.710905516281027872e+01,1.147047587127560853e+01
-4.709221344498551787e+01,1.168487728943028792e+01
-4.707494668530333115e+01,1.189927870758496908e+01
-4.706111128495319917e+01,1.206700179287036967e+01
-4.705725196754401196e+01,1.211368012573966269e+01
-4.703912625322254115e+01,1.232808154389434385e+01
-4.702056638009408118e+01,1.254248296204902502e+01
-4.700156906057314643e+01,1.275688438020371862e+01
-4.698213088006458804e+01,1.297128579835839979e+01
